CustomerID,Gender,SeniorCitizen,tenure,PhoneService,InternetService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-03947,Male,0,18,Yes,DSL,One year,Electronic check,75.6,1208.66,No
CUST-03948,Male,0,59,Yes,Fiber optic,Month-to-month,Electronic check,107.59,5977.53,No
CUST-03949,Female,1,45,No,Fiber optic,Two year,Bank transfer (automatic),106.15,4201.78,No
CUST-03950,Male,0,56,Yes,No,Two year,Bank transfer (automatic),69.11,3720.27,No
CUST-03951,Female,0,12,No,DSL,Two year,Bank transfer (automatic),85.95,1014.26,No
CUST-03952,Male,0,33,Yes,No,One year,Mailed check,65.72,1890.81,No
CUST-03953,Female,0,13,No,Fiber optic,Month-to-month,Credit card (automatic),48.36,554.76,No
CUST-03954,Male,0,44,Yes,DSL,Month-to-month,Electronic check,38.76,1544.95,Yes
CUST-03955,Male,1,49,Yes,No,One year,Electronic check,21.14,1013.62,No
CUST-03956,Male,1,10,Yes,Fiber optic,One year,Electronic check,96.35,839.13,No
CUST-03957,Male,1,43,Yes,DSL,One year,Electronic check,69.8,2564.21,No
CUST-03958,Female,1,70,Yes,Fiber optic,One year,Mailed check,82.79,5569.9,No
CUST-03959,Male,0,53,Yes,Fiber optic,Two year,Credit card (automatic),88.96,4433.16,No
CUST-03960,Male,0,52,No,DSL,One year,Electronic check,30.6,1370.89,No
CUST-03961,Male,1,50,No,No,Month-to-month,Bank transfer (automatic),44.07,2113.52,No
CUST-03962,Female,0,13,No,No,Month-to-month,Mailed check,38.08,480.46,No
CUST-03963,Male,0,42,No,No,One year,Mailed check,30.22,1151.16,Yes
CUST-03964,Male,0,18,No,No,Month-to-month,Electronic check,59.28,939.91,No
CUST-03965,Female,1,20,Yes,Fiber optic,One year,Mailed check,76.14,1490.46,Yes
CUST-03966,Female,0,71,No,No,Two year,Electronic check,61.68,4105.26,No
CUST-03967,Male,0,35,Yes,DSL,Two year,Electronic check,92.87,3040.89,No
CUST-03968,Female,0,71,No,Fiber optic,Month-to-month,Electronic check,90.47,6120.12,Yes
CUST-03969,Male,0,48,No,No,One year,Credit card (automatic),60.28,2625.66,No
CUST-03970,Female,0,58,No,Fiber optic,Month-to-month,Mailed check,85.22,4436.9,No
CUST-03971,Female,0,58,Yes,Fiber optic,Two year,Credit card (automatic),23.36,1293.45,No
CUST-03972,Female,0,9,No,DSL,One year,Bank transfer (automatic),108.71,874.21,No
CUST-03973,Female,0,29,Yes,DSL,One year,Credit card (automatic),84.3,2178.71,No
CUST-03974,Male,0,65,Yes,Fiber optic,Two year,Mailed check,82.35,4758.83,No
CUST-03975,Male,0,21,Yes,No,Two year,Bank transfer (automatic),36.31,758.58,No
CUST-03976,Female,0,36,No,No,Month-to-month,Credit card (automatic),108.42,3611.51,Yes
CUST-03977,Female,0,16,Yes,No,Two year,Electronic check,25.52,388.03,No
CUST-03978,Male,0,64,No,Fiber optic,Two year,Bank transfer (automatic),39.02,2369.84,No
CUST-03979,Male,0,38,Yes,Fiber optic,One year,Credit card (automatic),61.62,2093.91,No
CUST-03980,Male,1,33,Yes,DSL,One year,Credit card (automatic),38.4,1200.44,Yes
CUST-03981,Female,1,67,No,Fiber optic,Two year,Bank transfer (automatic),65.6,4325.25,No
CUST-03982,Male,0,34,No,Fiber optic,One year,Mailed check,71.63,2432.48,No
CUST-03983,Male,0,58,No,DSL,Two year,Credit card (automatic),40.66,2094.11,No
CUST-03984,Male,1,56,No,Fiber optic,One year,Bank transfer (automatic),67.0,3469.73,No
CUST-03985,Female,0,66,No,DSL,Month-to-month,Mailed check,116.95,7187.9,No
CUST-03986,Female,0,54,No,Fiber optic,Two year,Mailed check,21.84,1032.46,No
CUST-03987,Female,0,69,No,DSL,One year,Credit card (automatic),118.59,7199.62,No
CUST-03988,Female,1,65,Yes,DSL,One year,Mailed check,86.83,5582.91,No
CUST-03989,Female,0,44,No,DSL,One year,Credit card (automatic),35.4,1376.89,No
CUST-03990,Female,1,7,No,No,Two year,Electronic check,118.66,817.2,No
CUST-03991,Female,0,42,Yes,Fiber optic,One year,Electronic check,60.95,2417.91,No
CUST-03992,Male,0,60,Yes,DSL,One year,Credit card (automatic),84.81,4617.65,No
CUST-03993,Female,0,13,Yes,Fiber optic,One year,Mailed check,43.91,497.02,No
CUST-03994,Male,0,61,No,No,One year,Bank transfer (automatic),81.86,4348.65,No
CUST-03995,Female,0,11,Yes,Fiber optic,Month-to-month,Mailed check,32.06,332.13,No
CUST-03996,Female,0,59,Yes,No,Two year,Credit card (automatic),94.08,4955.3,No
CUST-03997,Male,1,5,Yes,DSL,Month-to-month,Bank transfer (automatic),41.4,193.34,Yes
CUST-03998,Female,0,55,Yes,No,Two year,Electronic check,92.0,4664.81,No
CUST-03999,Male,0,36,Yes,No,One year,Credit card (automatic),64.8,2069.47,No
CUST-04000,Female,0,70,No,No,Month-to-month,Credit card (automatic),30.26,1949.95,No
CUST-04001,Male,1,26,Yes,No,One year,Electronic check,23.05,511.67,No
CUST-04002,Male,0,12,Yes,DSL,One year,Credit card (automatic),58.83,626.16,No
CUST-04003,Female,0,26,No,No,Month-to-month,Credit card (automatic),104.68,2455.4,Yes
CUST-04004,Male,0,57,No,No,Month-to-month,Mailed check,93.17,4564.51,No
CUST-04005,Male,0,60,No,Fiber optic,Two year,Credit card (automatic),74.56,4378.93,No
CUST-04006,Female,0,67,No,No,Two year,Credit card (automatic),22.19,1360.52,No
CUST-04007,Female,0,58,No,No,Two year,Credit card (automatic),36.54,2048.41,No
CUST-04008,Male,0,63,Yes,Fiber optic,Two year,Electronic check,67.66,3658.8,No
CUST-04009,Female,1,34,No,Fiber optic,Two year,Credit card (automatic),30.96,914.36,No
CUST-04010,Female,1,26,Yes,No,Month-to-month,Credit card (automatic),72.68,1720.42,Yes
CUST-04011,Female,0,50,Yes,DSL,Month-to-month,Bank transfer (automatic),79.65,3650.97,No
CUST-04012,Male,0,63,No,No,Month-to-month,Mailed check,83.32,4831.09,Yes
CUST-04013,Male,0,25,No,No,Month-to-month,Bank transfer (automatic),119.35,2822.55,No
CUST-04014,Male,0,28,No,No,Month-to-month,Credit card (automatic),80.4,2216.74,Yes
CUST-04015,Male,1,25,Yes,DSL,Two year,Electronic check,96.05,2221.83,No
CUST-04016,Male,0,66,Yes,DSL,Two year,Bank transfer (automatic),64.68,4146.14,No
CUST-04017,Male,0,61,Yes,No,Two year,Credit card (automatic),106.32,5576.29,No
CUST-04018,Female,1,28,No,No,Two year,Electronic check,90.73,2389.21,No
CUST-04019,Female,0,23,No,No,Two year,Credit card (automatic),98.74,1997.29,No
CUST-04020,Female,0,17,No,DSL,One year,Bank transfer (automatic),40.27,656.43,No
CUST-04021,Male,0,25,Yes,No,Month-to-month,Credit card (automatic),40.3,908.06,No
CUST-04022,Female,0,38,Yes,No,One year,Mailed check,69.75,2481.89,No
CUST-04023,Female,0,17,No,Fiber optic,One year,Credit card (automatic),102.24,1508.46,No
CUST-04024,Female,0,66,Yes,DSL,Two year,Credit card (automatic),46.55,2717.71,No
CUST-04025,Female,1,16,Yes,No,One year,Mailed check,101.01,1405.3,No
CUST-04026,Male,0,66,No,Fiber optic,Two year,Credit card (automatic),103.38,6030.96,No
CUST-04027,Male,0,12,Yes,DSL,Month-to-month,Electronic check,24.76,262.56,Yes
CUST-04028,Female,1,60,No,Fiber optic,Month-to-month,Credit card (automatic),84.57,4947.84,No
CUST-04029,Female,0,39,No,No,Two year,Mailed check,35.0,1196.3,No
CUST-04030,Female,0,12,Yes,No,Two year,Mailed check,42.27,493.4,No
CUST-04031,Male,0,69,Yes,No,Month-to-month,Credit card (automatic),61.01,3934.58,No
CUST-04032,Female,0,46,No,Fiber optic,One year,Bank transfer (automatic),86.19,3787.26,No
CUST-04033,Female,0,54,Yes,No,Two year,Electronic check,59.76,2877.38,No
CUST-04034,Female,0,56,Yes,No,Two year,Mailed check,70.51,3735.01,No
CUST-04035,Female,1,20,Yes,DSL,One year,Credit card (automatic),30.77,554.72,No
CUST-04036,Female,0,19,Yes,DSL,Two year,Bank transfer (automatic),57.38,1010.03,No
CUST-04037,Male,0,8,Yes,No,Two year,Bank transfer (automatic),34.33,242.21,No
CUST-04038,Male,0,31,No,No,Two year,Credit card (automatic),28.62,781.03,No
CUST-04039,Male,1,50,No,No,Two year,Electronic check,44.04,2131.15,No
CUST-04040,Female,0,45,No,No,One year,Bank transfer (automatic),109.23,4179.64,No
CUST-04041,Female,1,68,Yes,Fiber optic,One year,Mailed check,91.11,5698.6,No
CUST-04042,Male,0,33,Yes,DSL,One year,Electronic check,80.1,2458.63,No
CUST-04043,Male,0,4,No,No,Month-to-month,Mailed check,108.05,379.37,No
CUST-04044,Female,0,49,Yes,No,One year,Mailed check,59.25,2468.27,No
CUST-04045,Female,0,24,No,Fiber optic,Two year,Mailed check,93.39,2173.97,No
CUST-04046,Male,0,17,Yes,No,Month-to-month,Electronic check,98.12,1653.07,Yes
CUST-04047,Female,1,32,No,Fiber optic,Two year,Mailed check,71.89,2002.44,No
CUST-04048,Female,1,26,Yes,DSL,Two year,Credit card (automatic),92.94,2111.76,No
CUST-04049,Female,0,3,No,DSL,Month-to-month,Electronic check,48.01,130.93,Yes
CUST-04050,Male,0,8,No,Fiber optic,Two year,Bank transfer (automatic),65.69,475.0,No
CUST-04051,Male,1,14,No,DSL,Month-to-month,Electronic check,61.9,742.71,Yes
CUST-04052,Female,0,58,Yes,No,One year,Mailed check,119.58,5928.91,No
CUST-04053,Female,0,55,No,No,Month-to-month,Mailed check,84.02,4251.91,No
CUST-04054,Male,0,39,No,Fiber optic,Two year,Bank transfer (automatic),110.35,3924.64,No
CUST-04055,Female,0,22,No,Fiber optic,Two year,Mailed check,31.86,666.34,No
CUST-04056,Male,1,17,No,DSL,Month-to-month,Mailed check,107.2,1549.26,No
CUST-04057,Male,0,15,No,No,Month-to-month,Electronic check,99.05,1311.06,Yes
CUST-04058,Female,1,20,No,Fiber optic,Two year,Electronic check,36.42,724.47,No
CUST-04059,Male,0,16,Yes,No,One year,Bank transfer (automatic),85.55,1336.07,Yes
CUST-04060,Male,0,31,No,No,Two year,Mailed check,102.93,3069.44,No
CUST-04061,Female,0,61,No,No,Two year,Mailed check,94.4,5030.21,No
CUST-04062,Male,0,38,Yes,DSL,Month-to-month,Mailed check,48.31,1781.21,No
CUST-04063,Male,0,62,No,DSL,Month-to-month,Bank transfer (automatic),23.3,1416.88,Yes
CUST-04064,Male,1,3,No,DSL,Two year,Electronic check,110.58,315.22,No
CUST-04065,Male,0,65,Yes,Fiber optic,Month-to-month,Credit card (automatic),57.4,3409.88,Yes
CUST-04066,Male,0,29,No,Fiber optic,One year,Bank transfer (automatic),119.54,3026.37,No
CUST-04067,Female,0,56,Yes,No,Month-to-month,Mailed check,65.19,3231.02,No
CUST-04068,Female,1,39,Yes,DSL,Two year,Credit card (automatic),89.06,3166.89,No
CUST-04069,Male,0,65,Yes,DSL,One year,Credit card (automatic),84.39,5301.5,No
CUST-04070,Male,0,64,No,No,One year,Credit card (automatic),106.48,6234.18,No
CUST-04071,Female,1,71,No,No,One year,Credit card (automatic),28.68,1927.14,No
CUST-04072,Male,1,49,No,DSL,One year,Electronic check,57.78,2684.52,No
CUST-04073,Male,0,50,Yes,No,One year,Bank transfer (automatic),114.21,5213.0,No
CUST-04074,Male,1,10,No,No,Two year,Bank transfer (automatic),96.99,966.83,No
CUST-04075,Female,0,48,Yes,No,Month-to-month,Bank transfer (automatic),61.52,2695.36,No
CUST-04076,Male,1,20,No,Fiber optic,Two year,Electronic check,53.92,968.91,No
CUST-04077,Female,1,45,Yes,No,Month-to-month,Mailed check,31.7,1272.27,Yes
CUST-04078,Male,0,60,No,DSL,Month-to-month,Mailed check,56.38,3332.02,No
CUST-04079,Male,1,52,No,Fiber optic,One year,Bank transfer (automatic),32.63,1693.01,No
CUST-04080,Male,1,36,Yes,Fiber optic,Two year,Credit card (automatic),73.03,2473.42,No
CUST-04081,Male,0,15,No,No,Two year,Mailed check,71.32,1054.8,No
CUST-04082,Female,0,55,No,No,One year,Electronic check,30.47,1565.64,No
CUST-04083,Male,0,53,No,No,One year,Electronic check,90.58,4609.88,No
CUST-04084,Male,0,19,Yes,Fiber optic,Two year,Mailed check,36.44,680.56,No
CUST-04085,Male,0,24,No,DSL,Two year,Mailed check,91.64,2138.69,No
CUST-04086,Male,0,64,No,DSL,Month-to-month,Credit card (automatic),88.05,5190.36,No
CUST-04087,Female,0,49,Yes,Fiber optic,Two year,Electronic check,34.28,1653.6,No
CUST-04088,Male,0,62,Yes,No,Month-to-month,Bank transfer (automatic),55.56,3154.76,No
CUST-04089,Female,0,72,Yes,DSL,Two year,Bank transfer (automatic),45.14,2938.53,No
CUST-04090,Male,0,13,No,Fiber optic,Month-to-month,Credit card (automatic),47.49,614.97,No
CUST-04091,Male,1,61,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),27.47,1443.43,Yes
CUST-04092,Female,1,18,No,DSL,Month-to-month,Electronic check,77.24,1256.67,Yes
CUST-04093,Female,0,34,No,Fiber optic,One year,Electronic check,34.25,1043.69,No
CUST-04094,Male,1,28,No,Fiber optic,One year,Mailed check,25.04,660.5,Yes
CUST-04095,Male,0,47,Yes,No,One year,Bank transfer (automatic),29.27,1323.21,No
CUST-04096,Female,1,26,No,No,Month-to-month,Mailed check,74.55,1692.49,Yes
CUST-04097,Female,0,53,No,No,Month-to-month,Credit card (automatic),90.07,4621.99,No
CUST-04098,Male,0,62,No,No,One year,Mailed check,110.82,6608.16,No
CUST-04099,Female,0,36,No,DSL,Month-to-month,Bank transfer (automatic),69.1,2349.06,No
CUST-04100,Male,1,25,Yes,DSL,One year,Credit card (automatic),51.97,1270.38,No
CUST-04101,Female,0,25,Yes,Fiber optic,One year,Bank transfer (automatic),60.62,1306.87,No
CUST-04102,Female,0,38,Yes,DSL,One year,Mailed check,25.44,929.02,Yes
CUST-04103,Male,0,37,Yes,Fiber optic,Two year,Bank transfer (automatic),118.06,3726.43,No
CUST-04104,Male,0,22,No,Fiber optic,Two year,Bank transfer (automatic),75.32,1550.89,No
CUST-04105,Female,0,46,Yes,No,One year,Bank transfer (automatic),81.12,3456.3,No
CUST-04106,Male,0,18,Yes,DSL,Month-to-month,Electronic check,30.97,506.56,Yes
CUST-04107,Male,0,24,No,Fiber optic,Month-to-month,Mailed check,66.7,1489.95,Yes
CUST-04108,Female,1,45,Yes,No,Two year,Credit card (automatic),22.16,920.51,No
CUST-04109,Female,0,33,No,No,Month-to-month,Mailed check,69.25,2038.53,Yes
CUST-04110,Female,1,6,Yes,DSL,One year,Bank transfer (automatic),59.57,348.66,Yes
CUST-04111,Male,0,49,Yes,No,One year,Credit card (automatic),111.86,5128.6,No
CUST-04112,Female,0,59,No,Fiber optic,Two year,Mailed check,106.99,5546.76,No
CUST-04113,Female,1,25,No,No,One year,Electronic check,24.57,547.0,No
CUST-04114,Male,0,34,Yes,Fiber optic,One year,Mailed check,39.0,1172.41,No
CUST-04115,Male,0,54,No,DSL,Month-to-month,Mailed check,89.42,4664.67,No
CUST-04116,Female,0,43,No,DSL,Two year,Mailed check,98.28,3756.66,No
CUST-04117,Female,0,21,Yes,DSL,Month-to-month,Credit card (automatic),101.63,2097.34,No
CUST-04118,Male,0,43,No,No,One year,Mailed check,91.08,3713.58,No
CUST-04119,Male,0,19,No,DSL,Two year,Mailed check,116.16,1977.91,No
CUST-04120,Female,1,26,Yes,Fiber optic,Two year,Electronic check,109.09,2685.58,Yes
CUST-04121,Female,0,54,Yes,No,One year,Mailed check,116.82,5659.41,No
CUST-04122,Male,0,50,Yes,No,Month-to-month,Credit card (automatic),65.42,3168.06,No
CUST-04123,Male,0,40,No,No,Two year,Electronic check,62.36,2465.43,No
CUST-04124,Male,0,56,Yes,No,One year,Electronic check,40.6,2152.96,No
CUST-04125,Male,0,35,Yes,No,One year,Mailed check,90.94,2959.31,No
CUST-04126,Male,1,68,No,Fiber optic,Two year,Mailed check,86.29,5282.63,No
CUST-04127,Female,0,44,Yes,No,Two year,Bank transfer (automatic),99.96,3962.57,No
CUST-04128,Female,0,40,Yes,DSL,Two year,Electronic check,81.67,2783.62,No
CUST-04129,Male,1,56,No,No,One year,Electronic check,20.48,1135.13,No
CUST-04130,Female,0,46,Yes,DSL,Two year,Bank transfer (automatic),116.87,5332.0,No
CUST-04131,Male,0,60,No,No,One year,Credit card (automatic),111.95,6364.55,No
CUST-04132,Male,0,61,Yes,No,Month-to-month,Credit card (automatic),97.7,5377.56,No
CUST-04133,Female,0,63,Yes,No,Two year,Mailed check,115.66,6359.7,No
CUST-04134,Male,0,24,No,No,One year,Electronic check,86.78,1906.75,No
CUST-04135,Female,1,42,No,Fiber optic,Two year,Mailed check,52.99,1897.5,No
CUST-04136,Male,0,15,No,No,Month-to-month,Credit card (automatic),44.19,628.73,No
CUST-04137,Male,0,30,No,Fiber optic,Month-to-month,Electronic check,102.17,3002.07,No
CUST-04138,Female,0,42,No,Fiber optic,One year,Mailed check,66.08,2447.39,No
CUST-04139,Male,0,42,No,Fiber optic,One year,Bank transfer (automatic),35.58,1443.28,No
CUST-04140,Female,0,60,Yes,No,Two year,Mailed check,30.57,1751.25,No
CUST-04141,Male,0,15,Yes,DSL,Month-to-month,Credit card (automatic),37.85,553.62,No
CUST-04142,Male,0,50,Yes,Fiber optic,One year,Bank transfer (automatic),24.25,1056.42,No
CUST-04143,Female,0,46,Yes,No,Month-to-month,Credit card (automatic),86.04,3637.73,No
CUST-04144,Male,0,63,Yes,No,Two year,Mailed check,63.1,3520.88,No
CUST-04145,Male,0,71,Yes,Fiber optic,Month-to-month,Electronic check,48.95,3236.07,No
CUST-04146,Female,0,17,Yes,DSL,Month-to-month,Credit card (automatic),97.09,1431.55,Yes
CUST-04147,Female,0,66,Yes,DSL,One year,Electronic check,89.0,5157.98,No
CUST-04148,Female,0,55,No,Fiber optic,One year,Mailed check,75.3,4113.18,No
CUST-04149,Female,0,18,Yes,Fiber optic,Two year,Electronic check,112.91,1750.63,No
CUST-04150,Female,0,37,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),50.2,1828.17,No
CUST-04151,Male,1,9,Yes,Fiber optic,Two year,Mailed check,51.36,409.43,No
CUST-04152,Male,0,13,Yes,DSL,Two year,Bank transfer (automatic),119.93,1460.22,No
CUST-04153,Female,0,28,No,No,One year,Bank transfer (automatic),96.28,2490.13,No
CUST-04154,Male,1,51,Yes,No,Month-to-month,Credit card (automatic),83.94,3733.46,No
CUST-04155,Male,0,39,Yes,Fiber optic,Month-to-month,Electronic check,92.36,3158.42,Yes
CUST-04156,Female,1,64,Yes,DSL,One year,Mailed check,83.53,4680.24,Yes
CUST-04157,Female,0,54,No,No,Two year,Electronic check,58.45,2742.07,No
CUST-04158,Male,0,38,No,Fiber optic,One year,Mailed check,39.4,1327.41,No
CUST-04159,Female,0,32,No,Fiber optic,Month-to-month,Bank transfer (automatic),94.78,2907.87,Yes
CUST-04160,Male,1,62,Yes,No,Two year,Mailed check,28.32,1504.24,No
CUST-04161,Female,1,34,No,DSL,One year,Electronic check,118.54,3826.31,No
CUST-04162,Male,0,56,Yes,No,Two year,Bank transfer (automatic),104.28,5226.93,No
CUST-04163,Male,0,31,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),81.2,2499.89,Yes
CUST-04164,Male,0,26,No,No,Two year,Credit card (automatic),102.59,2278.74,No
CUST-04165,Female,0,11,Yes,No,Month-to-month,Credit card (automatic),79.25,779.86,Yes
CUST-04166,Male,0,30,No,DSL,Month-to-month,Bank transfer (automatic),108.43,3010.03,No
CUST-04167,Female,1,24,No,Fiber optic,Two year,Mailed check,63.96,1379.15,No
CUST-04168,Male,0,40,Yes,DSL,One year,Bank transfer (automatic),83.86,3053.95,No
CUST-04169,Female,0,51,Yes,DSL,Month-to-month,Bank transfer (automatic),65.25,3084.38,No
CUST-04170,Female,0,62,No,No,One year,Bank transfer (automatic),28.11,1502.18,No
CUST-04171,Female,0,59,Yes,Fiber optic,Two year,Credit card (automatic),66.59,3520.35,No
CUST-04172,Male,0,9,No,DSL,Month-to-month,Electronic check,67.76,595.36,Yes
CUST-04173,Female,0,72,No,DSL,Month-to-month,Electronic check,26.94,1715.35,No
CUST-04174,Male,1,39,Yes,DSL,Two year,Mailed check,59.96,2056.61,No
CUST-04175,Male,1,63,No,No,Month-to-month,Credit card (automatic),44.24,2616.43,No
CUST-04176,Female,0,71,No,DSL,Month-to-month,Credit card (automatic),64.97,3945.98,Yes
CUST-04177,Female,0,17,Yes,No,Two year,Mailed check,35.17,516.53,No
CUST-04178,Female,0,10,Yes,No,Month-to-month,Mailed check,60.3,536.79,Yes
CUST-04179,Male,0,3,No,DSL,Month-to-month,Electronic check,35.91,93.58,Yes
CUST-04180,Female,1,22,No,No,Two year,Electronic check,88.36,1654.94,No
CUST-04181,Female,0,51,Yes,DSL,One year,Mailed check,89.63,4156.66,No
CUST-04182,Female,0,71,No,DSL,Two year,Electronic check,91.37,5820.12,No
CUST-04183,Male,1,9,Yes,No,One year,Credit card (automatic),71.26,562.55,No
CUST-04184,Female,0,7,No,Fiber optic,Two year,Electronic check,117.46,770.96,No
CUST-04185,Female,0,23,No,DSL,Month-to-month,Electronic check,46.25,1034.57,No
CUST-04186,Male,0,17,Yes,Fiber optic,Two year,Bank transfer (automatic),109.08,1636.86,No
CUST-04187,Male,0,30,Yes,Fiber optic,Two year,Bank transfer (automatic),79.96,2181.8,No
CUST-04188,Female,1,36,No,DSL,Two year,Mailed check,66.54,2364.27,No
CUST-04189,Male,0,30,Yes,Fiber optic,Month-to-month,Credit card (automatic),75.09,2037.52,No
CUST-04190,Female,1,21,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),91.13,1784.02,No
CUST-04191,Female,0,63,No,No,Month-to-month,Bank transfer (automatic),61.56,3373.42,No
CUST-04192,Female,0,71,No,DSL,Two year,Electronic check,33.75,2144.73,No
CUST-04193,Female,0,5,Yes,No,One year,Mailed check,114.49,538.9,No
CUST-04194,Male,0,5,No,No,Month-to-month,Credit card (automatic),68.25,324.01,Yes
CUST-04195,Female,0,19,No,Fiber optic,Two year,Mailed check,116.24,2071.92,No
CUST-04196,Female,1,54,Yes,No,Two year,Electronic check,53.15,2572.82,No
CUST-04197,Male,0,30,Yes,DSL,Two year,Credit card (automatic),70.67,1867.41,No
CUST-04198,Male,0,72,Yes,DSL,Month-to-month,Electronic check,98.83,6915.1,No
CUST-04199,Female,0,44,Yes,Fiber optic,One year,Mailed check,69.54,2903.68,No
CUST-04200,Male,0,23,No,Fiber optic,Two year,Electronic check,109.35,2307.62,No
CUST-04201,Female,0,17,Yes,No,One year,Credit card (automatic),105.61,1724.91,No
CUST-04202,Female,0,61,Yes,No,Month-to-month,Electronic check,38.05,2168.21,No
CUST-04203,Female,0,66,Yes,No,Two year,Mailed check,96.18,5403.2,No
CUST-04204,Female,0,71,No,No,Two year,Credit card (automatic),119.74,7419.08,No
CUST-04205,Female,0,52,Yes,DSL,One year,Electronic check,72.86,3473.79,No
